Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Name
2000-01-04,6509.111328125,6974.04833984375,6437.5830078125,6437.5830078125,6437.5830078125,85839,002630,오리엔트바이오
2000-01-05,6419.70068359375,6419.70068359375,5936.8818359375,6079.939453125,6079.939453125,122747,002630,오리엔트바이오
2000-01-06,6079.939453125,6151.46826171875,5865.353515625,5865.353515625,5865.353515625,81645,002630,오리엔트바이오
2000-01-07,5615.0029296875,5829.5888671875,5471.9453125,5686.53173828125,5686.53173828125,65148,002630,오리엔트바이오
2000-01-10,5543.47412109375,5972.646484375,5507.7099609375,5758.06005859375,5758.06005859375,116596,002630,오리엔트바이오
2000-01-11,5793.82470703125,5793.82470703125,5543.47412109375,5686.53173828125,5686.53173828125,113520,002630,오리엔트바이오
2000-01-12,5686.53173828125,5793.82470703125,5507.7099609375,5579.23828125,5579.23828125,91431,002630,오리엔트바이오
2000-01-13,5579.23828125,6151.46826171875,5471.9453125,5936.8818359375,5936.8818359375,194607,002630,오리엔트바이오
2000-01-14,5758.06005859375,6044.1748046875,5686.53173828125,5722.2958984375,5722.2958984375,76053,002630,오리엔트바이오
2000-01-17,5722.2958984375,5775.9423828125,5561.3564453125,5579.23828125,5579.23828125,74934,002630,오리엔트바이오
2000-01-18,5418.298828125,5704.41357421875,5400.41650390625,5471.9453125,5471.9453125,93668,002630,오리엔트바이오
2000-01-19,5543.47412109375,5722.2958984375,5185.83056640625,5239.47705078125,5239.47705078125,99540,002630,오리엔트바이오
2000-01-20,5221.59521484375,5221.59521484375,4506.30810546875,4989.126953125,4989.126953125,65148,002630,오리엔트바이오
2000-01-21,4756.65869140625,5346.77001953125,4756.65869140625,4828.18701171875,4828.18701171875,101497,002630,오리엔트바이오
2000-01-24,4828.18701171875,5167.9482421875,4828.18701171875,5096.419921875,5096.419921875,64030,002630,오리엔트바이오
2000-01-25,4989.126953125,5185.83056640625,4828.18701171875,4863.95166015625,4863.95166015625,41102,002630,오리엔트바이오
2000-01-26,4703.01171875,4971.24462890625,4703.01171875,4792.4228515625,4792.4228515625,42780,002630,오리엔트바이오
2000-01-27,4810.30517578125,5042.7734375,4810.30517578125,4935.47998046875,4935.47998046875,77451,002630,오리엔트바이오
2000-01-28,5024.89111328125,5185.83056640625,4935.47998046875,5007.0087890625,5007.0087890625,95625,002630,오리엔트바이오
2000-01-31,4828.18701171875,5060.6552734375,4828.18701171875,4953.3623046875,4953.3623046875,53684,002630,오리엔트바이오
2000-02-01,4953.3623046875,5311.005859375,4953.3623046875,5132.18408203125,5132.18408203125,152106,002630,오리엔트바이오
2000-02-02,5543.47412109375,5543.47412109375,5114.3017578125,5167.9482421875,5167.9482421875,80247,002630,오리엔트바이오
2000-02-03,5328.88818359375,5328.88818359375,5150.06640625,5185.83056640625,5185.83056640625,83323,002630,오리엔트바이오
2000-02-04,5185.83056640625,5185.83056640625,5185.83056640625,5185.83056640625,5185.83056640625,0,002630,오리엔트바이오
2000-02-07,5150.06640625,5471.9453125,5042.7734375,5221.59521484375,5221.59521484375,116037,002630,오리엔트바이오
2000-02-08,5311.005859375,5436.18115234375,5114.3017578125,5221.59521484375,5221.59521484375,93948,002630,오리엔트바이오
2000-02-09,5346.77001953125,5346.77001953125,4971.24462890625,5007.0087890625,5007.0087890625,90313,002630,오리엔트바이오
2000-02-10,5007.0087890625,5007.0087890625,4649.365234375,4685.1298828125,4685.1298828125,77451,002630,오리엔트바이오
2000-02-11,4738.7763671875,4863.95166015625,4577.8369140625,4685.1298828125,4685.1298828125,54523,002630,오리엔트바이오
2000-02-14,4363.25048828125,4613.60107421875,4363.25048828125,4416.89697265625,4416.89697265625,52845,002630,오리엔트바이오
2000-02-15,4291.7216796875,4470.54345703125,4255.95751953125,4363.25048828125,4363.25048828125,51447,002630,오리엔트바이오
2000-02-16,4363.25048828125,4488.42578125,4291.7216796875,4416.89697265625,4416.89697265625,38585,002630,오리엔트바이오
2000-02-17,4363.25048828125,4416.89697265625,4238.0751953125,4363.25048828125,4363.25048828125,76053,002630,오리엔트바이오
2000-02-18,4291.7216796875,4899.7158203125,4220.193359375,4470.54345703125,4470.54345703125,131415,002630,오리엔트바이오
2000-02-21,4488.42578125,4488.42578125,4220.193359375,4255.95751953125,4255.95751953125,48372,002630,오리엔트바이오
2000-02-22,4112.900390625,4363.25048828125,4005.607177734375,4184.4287109375,4184.4287109375,68783,002630,오리엔트바이오
2000-02-23,4238.0751953125,4720.89404296875,4238.0751953125,4452.66162109375,4452.66162109375,97862,002630,오리엔트바이오
2000-02-24,4399.01513671875,4416.89697265625,4184.4287109375,4184.4287109375,4184.4287109375,69902,002630,오리엔트바이오
2000-02-25,4112.900390625,4399.01513671875,4041.37158203125,4238.0751953125,4238.0751953125,76892,002630,오리엔트바이오
2000-02-28,4291.7216796875,4774.54052734375,4291.7216796875,4488.42578125,4488.42578125,263390,002630,오리엔트바이오
2000-02-29,4649.365234375,4685.1298828125,4488.42578125,4595.71875,4595.71875,160774,002630,오리엔트바이오
2000-03-01,4595.71875,4595.71875,4595.71875,4595.71875,4595.71875,0,002630,오리엔트바이오
2000-03-02,4613.60107421875,4756.65869140625,4470.54345703125,4506.30810546875,4506.30810546875,105691,002630,오리엔트바이오
2000-03-03,4613.60107421875,5078.53759765625,4399.01513671875,4863.95166015625,4863.95166015625,300858,002630,오리엔트바이오
2000-03-06,5007.0087890625,5293.12353515625,4792.4228515625,4989.126953125,4989.126953125,269542,002630,오리엔트바이오
2000-03-07,5114.3017578125,5471.9453125,5024.89111328125,5096.419921875,5096.419921875,278489,002630,오리엔트바이오
2000-03-08,5078.53759765625,5096.419921875,4863.95166015625,4881.83349609375,4881.83349609375,151547,002630,오리엔트바이오
2000-03-09,4935.47998046875,5185.83056640625,4863.95166015625,4953.3623046875,4953.3623046875,177271,002630,오리엔트바이오
